"","date","dji"
"21813",1983-10-18,1250.81
"21814",1983-10-19,1246.75
"21815",1983-10-20,1251.52
"21816",1983-10-21,1248.88
"21817",1983-10-24,1248.98
"21818",1983-10-25,1252.44
"21819",1983-10-26,1243.8
"21820",1983-10-27,1242.07
"21821",1983-10-28,1223.48
"21822",1983-10-31,1225.2
"21823",1983-11-01,1229.27
"21824",1983-11-02,1237.3
"21825",1983-11-03,1227.13
"21826",1983-11-04,1218.29
"21827",1983-11-07,1214.84
"21828",1983-11-08,1214.94
"21829",1983-11-09,1232.52
"21830",1983-11-10,1235.87
"21831",1983-11-11,1250.2
"21832",1983-11-14,1254.07
"21833",1983-11-15,1247.97
"21834",1983-11-16,1251.32
"21835",1983-11-17,1254.67
"21836",1983-11-18,1251.02
"21837",1983-11-21,1268.8
"21838",1983-11-22,1275.81
"21839",1983-11-23,1275.61
"21840",1983-11-25,1277.44
"21841",1983-11-28,1269.82
"21842",1983-11-29,1287.2
"21843",1983-11-30,1276.02
"21844",1983-12-01,1275.1
"21845",1983-12-02,1265.24
"21846",1983-12-05,1270.53
"21847",1983-12-06,1269.31
"21848",1983-12-07,1273.78
"21849",1983-12-08,1261.89
"21850",1983-12-09,1260.06
"21851",1983-12-12,1261.59
"21852",1983-12-13,1255.89
"21853",1983-12-14,1246.65
"21854",1983-12-15,1236.79
"21855",1983-12-16,1242.17
"21856",1983-12-19,1244.61
"21857",1983-12-20,1241.97
"21858",1983-12-21,1254.98
"21859",1983-12-22,1253.66
"21860",1983-12-23,1250.51
"21861",1983-12-27,1263.72
"21862",1983-12-28,1263.21
"21863",1983-12-29,1260.16
"21864",1983-12-30,1258.64
"21865",1984-01-03,1252.74
"21866",1984-01-04,1269.05
"21867",1984-01-05,1282.24
"21868",1984-01-06,1286.64
"21869",1984-01-09,1286.22
"21870",1984-01-10,1278.48
"21871",1984-01-11,1277.32
"21872",1984-01-12,1279.31
"21873",1984-01-13,1270.1
"21874",1984-01-16,1267.59
"21875",1984-01-17,1271.46
"21876",1984-01-18,1269.37
"21877",1984-01-19,1266.02
"21878",1984-01-20,1259.11
"21879",1984-01-23,1244.45
"21880",1984-01-24,1242.88
"21881",1984-01-25,1231.89
"21882",1984-01-26,1229.69
"21883",1984-01-27,1230
"21884",1984-01-30,1221.52
"21885",1984-01-31,1220.58
"21886",1984-02-01,1212.31
"21887",1984-02-02,1213.88
"21888",1984-02-03,1197.03
"21889",1984-02-06,1174.31
"21890",1984-02-07,1180.49
"21891",1984-02-08,1156.3
"21892",1984-02-09,1152.74
"21893",1984-02-10,1160.7
"21894",1984-02-13,1150.13
"21895",1984-02-14,1163.84
"21896",1984-02-15,1158.71
"21897",1984-02-16,1154.94
"21898",1984-02-17,1148.87
"21899",1984-02-21,1139.34
"21900",1984-02-22,1134.21
"21901",1984-02-23,1134.63
"21902",1984-02-24,1165.1
"21903",1984-02-27,1179.96
"21904",1984-02-28,1157.14
"21905",1984-02-29,1154.63
"21906",1984-03-01,1159.44
"21907",1984-03-02,1171.48
"21908",1984-03-05,1165.2
"21909",1984-03-06,1152.53
"21910",1984-03-07,1143.63
"21911",1984-03-08,1147.09
"21912",1984-03-09,1139.76
"21913",1984-03-12,1155.36
"21914",1984-03-13,1164.78
"21915",1984-03-14,1166.04
"21916",1984-03-15,1167.4
"21917",1984-03-16,1184.36
"21918",1984-03-19,1171.38
"21919",1984-03-20,1175.77
"21920",1984-03-21,1170.85
"21921",1984-03-22,1155.88
"21922",1984-03-23,1154.84
"21923",1984-03-26,1152.95
"21924",1984-03-27,1154.31
"21925",1984-03-28,1174.62
"21926",1984-03-29,1170.75
"21927",1984-03-30,1164.89
"21928",1984-04-02,1153.16
"21929",1984-04-03,1148.76
"21930",1984-04-04,1148.56
"21931",1984-04-05,1130.55
"21932",1984-04-06,1132.22
"21933",1984-04-09,1133.9
"21934",1984-04-10,1138.3
"21935",1984-04-11,1130.97
"21936",1984-04-12,1157.14
"21937",1984-04-13,1150.13
"21938",1984-04-16,1160.28
"21939",1984-04-17,1164.57
"21940",1984-04-18,1156.51
"21941",1984-04-19,1158.08
"21942",1984-04-23,1149.5
"21943",1984-04-24,1162.9
"21944",1984-04-25,1163.53
"21945",1984-04-26,1175.25
"21946",1984-04-27,1169.07
"21947",1984-04-30,1170.75
"21948",1984-05-01,1183
"21949",1984-05-02,1186.56
"21950",1984-05-03,1181.53
"21951",1984-05-04,1165.31
"21952",1984-05-07,1166.56
"21953",1984-05-08,1176.3
"21954",1984-05-09,1165.52
"21955",1984-05-10,1167.19
"21956",1984-05-11,1157.14
"21957",1984-05-14,1151.07
"21958",1984-05-15,1150.86
"21959",1984-05-16,1153.16
"21960",1984-05-17,1142.27
"21961",1984-05-18,1133.79
"21962",1984-05-21,1125.31
"21963",1984-05-22,1116.62
"21964",1984-05-23,1113.8
"21965",1984-05-24,1103.43
"21966",1984-05-25,1107.1
"21967",1984-05-29,1101.24
"21968",1984-05-30,1102.59
"21969",1984-05-31,1104.85
"21970",1984-06-01,1124.35
"21971",1984-06-04,1131.57
"21972",1984-06-05,1124.89
"21973",1984-06-06,1133.84
"21974",1984-06-07,1132.44
"21975",1984-06-08,1131.25
"21976",1984-06-11,1115.61
"21977",1984-06-12,1110.53
"21978",1984-06-13,1110.53
"21979",1984-06-14,1097.61
"21980",1984-06-15,1086.9
"21981",1984-06-18,1109.65
"21982",1984-06-19,1115.83
"21983",1984-06-20,1131.63
"21984",1984-06-21,1127.21
"21985",1984-06-22,1131.07
"21986",1984-06-25,1130.52
"21987",1984-06-26,1122.79
"21988",1984-06-27,1116.72
"21989",1984-06-28,1126.55
"21990",1984-06-29,1132.4
"21991",1984-07-02,1130.08
"21992",1984-07-03,1134.28
"21993",1984-07-05,1124.56
"21994",1984-07-06,1122.57
"21995",1984-07-09,1134.05
"21996",1984-07-10,1126.88
"21997",1984-07-11,1108.55
"21998",1984-07-12,1104.57
"21999",1984-07-13,1109.87
"22000",1984-07-16,1116.83
"22001",1984-07-17,1122.9
"22002",1984-07-18,1111.64
"22003",1984-07-19,1102.92
"22004",1984-07-20,1101.37
"22005",1984-07-23,1096.62
"22006",1984-07-24,1086.57
"22007",1984-07-25,1096.95
"22008",1984-07-26,1107.55
"22009",1984-07-27,1114.62
"22010",1984-07-30,1109.98
"22011",1984-07-31,1115.28
"22012",1984-08-01,1134.61
"22013",1984-08-02,1166.08
"22014",1984-08-03,1202.08
"22015",1984-08-06,1202.96
"22016",1984-08-07,1204.62
"22017",1984-08-08,1196.11
"22018",1984-08-09,1224.05
"22019",1984-08-10,1218.09
"22020",1984-08-13,1220.08
"22021",1984-08-14,1214.11
"22022",1984-08-15,1198.98
"22023",1984-08-16,1209.14
"22024",1984-08-17,1211.9
"22025",1984-08-20,1216.98
"22026",1984-08-21,1239.73
"22027",1984-08-22,1231.78
"22028",1984-08-23,1232.44
"22029",1984-08-24,1236.53
"22030",1984-08-27,1227.92
"22031",1984-08-28,1232.11
"22032",1984-08-29,1226.92
"22033",1984-08-30,1223.28
"22034",1984-08-31,1224.38
"22035",1984-09-04,1212.35
"22036",1984-09-05,1209.03
"22037",1984-09-06,1218.86
"22038",1984-09-07,1207.38
"22039",1984-09-10,1202.52
"22040",1984-09-11,1197.99
"22041",1984-09-12,1200.31
"22042",1984-09-13,1228.25
"22043",1984-09-14,1237.52
"22044",1984-09-17,1237.08
"22045",1984-09-18,1226.26
"22046",1984-09-19,1213.01
"22047",1984-09-20,1216.54
"22048",1984-09-21,1201.74
"22049",1984-09-24,1205.06
"22050",1984-09-25,1207.16
"22051",1984-09-26,1212.12
"22052",1984-09-27,1216.76
"22053",1984-09-28,1206.71
"22054",1984-10-01,1198.98
"22055",1984-10-02,1191.36
"22056",1984-10-03,1182.86
"22057",1984-10-04,1187.39
"22058",1984-10-05,1182.53
"22059",1984-10-08,1177.89
"22060",1984-10-09,1175.13
"22061",1984-10-10,1177.23
"22062",1984-10-11,1183.08
"22063",1984-10-12,1190.7
"22064",1984-10-15,1202.96
"22065",1984-10-16,1197.77
"22066",1984-10-17,1195.89
"22067",1984-10-18,1225.38
"22068",1984-10-19,1225.93
"22069",1984-10-22,1217.2
"22070",1984-10-23,1213.01
"22071",1984-10-24,1216.43
"22072",1984-10-25,1211.02
"22073",1984-10-26,1204.95
"22074",1984-10-29,1201.41
"22075",1984-10-30,1217.31
"22076",1984-10-31,1207.38
"22077",1984-11-01,1217.09
"22078",1984-11-02,1216.65
"22079",1984-11-05,1229.24
"22080",1984-11-06,1244.15
"22081",1984-11-07,1233.22
"22082",1984-11-08,1228.69
"22083",1984-11-09,1218.97
"22084",1984-11-12,1219.19
"22085",1984-11-13,1206.6
"22086",1984-11-14,1206.93
"22087",1984-11-15,1206.16
"22088",1984-11-16,1187.94
"22089",1984-11-19,1185.29
"22090",1984-11-20,1195.12
"22091",1984-11-21,1201.52
"22092",1984-11-23,1220.3
"22093",1984-11-26,1212.35
"22094",1984-11-27,1220.19
"22095",1984-11-28,1205.39
"22096",1984-11-29,1193.46
"22097",1984-11-30,1188.94
"22098",1984-12-03,1182.42
"22099",1984-12-04,1185.07
"22100",1984-12-05,1171.6
"22101",1984-12-06,1170.49
"22102",1984-12-07,1163.21
"22103",1984-12-10,1172.26
"22104",1984-12-11,1178.33
"22105",1984-12-12,1175.13
"22106",1984-12-13,1168.84
"22107",1984-12-14,1175.91
"22108",1984-12-17,1176.79
"22109",1984-12-18,1211.57
"22110",1984-12-19,1208.04
"22111",1984-12-20,1203.29
"22112",1984-12-21,1198.98
"22113",1984-12-24,1210.14
"22114",1984-12-26,1208.92
"22115",1984-12-27,1202.52
"22116",1984-12-28,1204.17
"22117",1984-12-31,1211.57
"22118",1985-01-02,1198.87
"22119",1985-01-03,1189.82
"22120",1985-01-04,1184.96
"22121",1985-01-07,1190.59
"22122",1985-01-08,1191.7
"22123",1985-01-09,1202.74
"22124",1985-01-10,1223.5
"22125",1985-01-11,1218.09
"22126",1985-01-14,1234.54
"22127",1985-01-15,1230.79
"22128",1985-01-16,1230.68
"22129",1985-01-17,1228.69
"22130",1985-01-18,1227.36
"22131",1985-01-21,1261.37
"22132",1985-01-22,1259.5
"22133",1985-01-23,1274.73
"22134",1985-01-24,1270.43
"22135",1985-01-25,1276.06
"22136",1985-01-28,1277.83
"22137",1985-01-29,1292.62
"22138",1985-01-30,1287.88
"22139",1985-01-31,1286.77
"22140",1985-02-01,1277.72
"22141",1985-02-04,1290.08
"22142",1985-02-05,1285.23
"22143",1985-02-06,1280.59
"22144",1985-02-07,1290.08
"22145",1985-02-08,1289.97
"22146",1985-02-11,1276.06
"22147",1985-02-12,1276.61
"22148",1985-02-13,1297.92
"22149",1985-02-14,1287.88
"22150",1985-02-15,1282.02
"22151",1985-02-19,1280.59
"22152",1985-02-20,1283.13
"22153",1985-02-21,1279.04
"22154",1985-02-22,1275.84
"22155",1985-02-25,1277.5
"22156",1985-02-26,1286.11
"22157",1985-02-27,1281.03
"22158",1985-02-28,1284.01
"22159",1985-03-01,1299.36
"22160",1985-03-04,1289.53
"22161",1985-03-05,1291.85
"22162",1985-03-06,1280.37
"22163",1985-03-07,1271.53
"22164",1985-03-08,1269.66
"22165",1985-03-11,1268.55
"22166",1985-03-12,1271.75
"22167",1985-03-13,1261.7
"22168",1985-03-14,1260.05
"22169",1985-03-15,1247.35
"22170",1985-03-18,1249.67
"22171",1985-03-19,1271.09
"22172",1985-03-20,1265.24
"22173",1985-03-21,1268.22
"22174",1985-03-22,1267.45
"22175",1985-03-25,1259.94
"22176",1985-03-26,1259.72
"22177",1985-03-27,1264.91
"22178",1985-03-28,1260.71
"22179",1985-03-29,1266.78
"22180",1985-04-01,1272.75
"22181",1985-04-02,1265.68
"22182",1985-04-03,1258.06
"22183",1985-04-04,1259.05
"22184",1985-04-08,1252.98
"22185",1985-04-09,1253.86
"22186",1985-04-10,1259.94
"22187",1985-04-11,1263.69
"22188",1985-04-12,1265.68
"22189",1985-04-15,1266.78
"22190",1985-04-16,1269.55
"22191",1985-04-17,1272.31
"22192",1985-04-18,1265.13
"22193",1985-04-19,1266.56
"22194",1985-04-22,1266.56
"22195",1985-04-23,1278.71
"22196",1985-04-24,1278.49
"22197",1985-04-25,1284.78
"22198",1985-04-26,1275.18
"22199",1985-04-29,1259.72
"22200",1985-04-30,1258.06
"22201",1985-05-01,1242.05
"22202",1985-05-02,1242.27
"22203",1985-05-03,1247.24
"22204",1985-05-06,1247.79
"22205",1985-05-07,1252.76
"22206",1985-05-08,1249.78
"22207",1985-05-09,1260.27
"22208",1985-05-10,1274.18
"22209",1985-05-13,1277.5
"22210",1985-05-14,1273.3
"22211",1985-05-15,1273.52
"22212",1985-05-16,1278.05
"22213",1985-05-17,1285.34
"22214",1985-05-20,1304.88
"22215",1985-05-21,1309.7
"22216",1985-05-22,1303.76
"22217",1985-05-23,1296.71
"22218",1985-05-24,1301.97
"22219",1985-05-28,1301.52
"22220",1985-05-29,1302.98
"22221",1985-05-30,1305.78
"22222",1985-05-31,1315.41
"22223",1985-06-03,1310.93
"22224",1985-06-04,1315.3
"22225",1985-06-05,1320.56
"22226",1985-06-06,1327.28
"22227",1985-06-07,1316.42
"22228",1985-06-10,1318.44
"22229",1985-06-11,1313.84
"22230",1985-06-12,1306.34
"22231",1985-06-13,1290.1
"22232",1985-06-14,1300.96
"22233",1985-06-17,1298.39
"22234",1985-06-18,1304.77
"22235",1985-06-19,1297.38
"22236",1985-06-20,1299.73
"22237",1985-06-21,1324.48
"22238",1985-06-24,1320.56
"22239",1985-06-25,1323.03
"22240",1985-06-26,1323.81
"22241",1985-06-27,1332.21
"22242",1985-06-28,1335.46
"22243",1985-07-01,1337.14
"22244",1985-07-02,1334.01
"22245",1985-07-03,1326.39
"22246",1985-07-05,1334.45
"22247",1985-07-08,1328.41
"22248",1985-07-09,1321.91
"22249",1985-07-10,1332.89
"22250",1985-07-11,1337.7
"22251",1985-07-12,1338.6
"22252",1985-07-15,1335.46
"22253",1985-07-16,1347.89
"22254",1985-07-17,1357.97
"22255",1985-07-18,1350.92
"22256",1985-07-19,1359.54
"22257",1985-07-22,1357.64
"22258",1985-07-23,1351.81
"22259",1985-07-24,1348.9
"22260",1985-07-25,1353.61
"22261",1985-07-26,1357.08
"22262",1985-07-29,1343.86
"22263",1985-07-30,1346.1
"22264",1985-07-31,1347.45
"22265",1985-08-01,1355.62
"22266",1985-08-02,1353.05
"22267",1985-08-05,1346.89
"22268",1985-08-06,1325.16
"22269",1985-08-07,1325.04
"22270",1985-08-08,1329.86
"22271",1985-08-09,1320.79
"22272",1985-08-12,1314.29
"22273",1985-08-13,1315.3
"22274",1985-08-14,1316.98
"22275",1985-08-15,1317.76
"22276",1985-08-16,1312.72
"22277",1985-08-19,1312.5
"22278",1985-08-20,1323.7
"22279",1985-08-21,1329.53
"22280",1985-08-22,1318.1
"22281",1985-08-23,1318.32
"22282",1985-08-26,1317.65
"22283",1985-08-27,1322.47
"22284",1985-08-28,1331.09
"22285",1985-08-29,1335.13
"22286",1985-08-30,1334.01
"22287",1985-09-03,1329.19
"22288",1985-09-04,1326.72
"22289",1985-09-05,1325.83
"22290",1985-09-06,1335.69
"22291",1985-09-09,1339.27
"22292",1985-09-10,1333.45
"22293",1985-09-11,1319.44
"22294",1985-09-12,1312.39
"22295",1985-09-13,1307.68
"22296",1985-09-16,1309.14
"22297",1985-09-17,1298.16
"22298",1985-09-18,1300.4
"22299",1985-09-19,1306.79
"22300",1985-09-20,1297.94
"22301",1985-09-23,1316.31
"22302",1985-09-24,1321.12
"22303",1985-09-25,1312.05
"22304",1985-09-26,1320.79
"22305",1985-09-30,1328.63
"22306",1985-10-01,1340.95
"22307",1985-10-02,1333.67
"22308",1985-10-03,1333.11
"22309",1985-10-04,1328.74
"22310",1985-10-07,1324.37
"22311",1985-10-08,1325.49
"22312",1985-10-09,1326.72
"22313",1985-10-10,1328.07
"22314",1985-10-11,1339.94
"22315",1985-10-14,1354.73
"22316",1985-10-15,1350.81
"22317",1985-10-16,1368.5
"22318",1985-10-17,1369.29
"22319",1985-10-18,1368.84
"22320",1985-10-21,1364.14
"22321",1985-10-22,1364.36
"22322",1985-10-23,1367.16
"22323",1985-10-24,1362.34
"22324",1985-10-25,1356.52
"22325",1985-10-28,1359.99
"22326",1985-10-29,1368.73
"22327",1985-10-30,1375.57
"22328",1985-10-31,1374.31
"22329",1985-11-01,1390.25
"22330",1985-11-04,1389.68
"22331",1985-11-05,1396.67
"22332",1985-11-06,1403.44
"22333",1985-11-07,1399.54
"22334",1985-11-08,1404.36
"22335",1985-11-11,1431.88
"22336",1985-11-12,1433.6
"22337",1985-11-13,1427.75
"22338",1985-11-14,1439.22
"22339",1985-11-15,1435.09
"22340",1985-11-18,1440.02
"22341",1985-11-19,1438.99
"22342",1985-11-20,1439.22
"22343",1985-11-21,1462.27
"22344",1985-11-22,1464.33
"22345",1985-11-25,1456.65
"22346",1985-11-26,1456.77
"22347",1985-11-27,1475.69
"22348",1985-11-29,1472.13
"22349",1985-12-02,1457.91
"22350",1985-12-03,1459.06
"22351",1985-12-04,1484.4
"22352",1985-12-05,1482.91
"22353",1985-12-06,1477.18
"22354",1985-12-09,1497.02
"22355",1985-12-10,1499.2
"22356",1985-12-11,1511.7
"22357",1985-12-12,1511.24
"22358",1985-12-13,1535.21
"22359",1985-12-16,1553.1
"22360",1985-12-17,1544.5
"22361",1985-12-18,1542.43
"22362",1985-12-19,1543.92
"22363",1985-12-20,1543
"22364",1985-12-23,1528.78
"22365",1985-12-24,1519.15
"22366",1985-12-26,1526.49
"22367",1985-12-27,1543
"22368",1985-12-30,1550.46
"22369",1985-12-31,1546.67
"22370",1986-01-02,1537.73
"22371",1986-01-03,1549.2
"22372",1986-01-06,1547.59
"22373",1986-01-07,1565.71
"22374",1986-01-08,1526.61
"22375",1986-01-09,1518.23
"22376",1986-01-10,1513.53
"22377",1986-01-13,1520.53
"22378",1986-01-14,1519.04
"22379",1986-01-15,1527.29
"22380",1986-01-16,1541.63
"22381",1986-01-17,1536.7
"22382",1986-01-20,1529.13
"22383",1986-01-21,1514.45
"22384",1986-01-22,1502.29
"22385",1986-01-23,1511.24
"22386",1986-01-24,1529.93
"22387",1986-01-27,1537.61
"22388",1986-01-28,1556.42
"22389",1986-01-29,1558.94
"22390",1986-01-30,1552.18
"22391",1986-01-31,1570.99
"22392",1986-02-03,1594.27
"22393",1986-02-04,1593.23
"22394",1986-02-05,1593.12
"22395",1986-02-06,1600.69
"22396",1986-02-07,1613.42
"22397",1986-02-10,1626.38
"22398",1986-02-11,1622.82
"22399",1986-02-12,1629.93
"22400",1986-02-13,1645.07
"22401",1986-02-14,1664.45
"22402",1986-02-18,1678.78
"22403",1986-02-19,1658.26
"22404",1986-02-20,1672.82
"22405",1986-02-21,1697.71
"22406",1986-02-24,1698.28
"22407",1986-02-25,1692.66
"22408",1986-02-26,1696.9
"22409",1986-02-27,1713.99
"22410",1986-02-28,1709.06
"22411",1986-03-03,1696.67
"22412",1986-03-04,1686.42
"22413",1986-03-05,1686.66
"22414",1986-03-06,1696.6
"22415",1986-03-07,1699.83
"22416",1986-03-10,1702.95
"22417",1986-03-11,1746.05
"22418",1986-03-12,1745.45
"22419",1986-03-13,1753.71
"22420",1986-03-14,1792.74
"22421",1986-03-17,1776.82
"22422",1986-03-18,1789.87
"22423",1986-03-19,1787.95
"22424",1986-03-20,1804.24
"22425",1986-03-21,1768.56
"22426",1986-03-24,1782.93
"22427",1986-03-25,1778.5
"22428",1986-03-26,1810.7
"22429",1986-03-27,1821.72
"22430",1986-03-31,1818.61
"22431",1986-04-01,1790.11
"22432",1986-04-02,1795.26
"22433",1986-04-03,1766.4
"22434",1986-04-04,1739.22
"22435",1986-04-07,1735.51
"22436",1986-04-08,1769.76
"22437",1986-04-09,1778.62
"22438",1986-04-10,1794.3
"22439",1986-04-11,1790.18
"22440",1986-04-14,1805.31
"22441",1986-04-15,1809.65
"22442",1986-04-16,1847.97
"22443",1986-04-17,1855.03
"22444",1986-04-18,1840.4
"22445",1986-04-21,1855.9
"22446",1986-04-22,1830.98
"22447",1986-04-23,1829.61
"22448",1986-04-24,1831.72
"22449",1986-04-25,1835.57
"22450",1986-04-28,1843.75
"22451",1986-04-29,1825.89
"22452",1986-04-30,1783.98
"22453",1986-05-01,1777.78
"22454",1986-05-02,1774.68
"22455",1986-05-05,1793.77
"22456",1986-05-06,1787.95
"22457",1986-05-07,1775.3
"22458",1986-05-08,1786.21
"22459",1986-05-09,1789.43
"22460",1986-05-12,1787.33
"22461",1986-05-13,1785.34
"22462",1986-05-14,1808.28
"22463",1986-05-15,1774.68
"22464",1986-05-16,1759.8
"22465",1986-05-19,1758.18
"22466",1986-05-20,1783.98
"22467",1986-05-21,1775.17
"22468",1986-05-22,1806.3
"22469",1986-05-23,1823.29
"22470",1986-05-27,1853.03
"22471",1986-05-28,1878.28
"22472",1986-05-29,1882.35
"22473",1986-05-30,1876.71
"22474",1986-06-02,1861.95
"22475",1986-06-03,1870.43
"22476",1986-06-04,1863.29
"22477",1986-06-05,1879.44
"22478",1986-06-06,1885.9
"22479",1986-06-09,1840.15
"22480",1986-06-10,1837.19
"22481",1986-06-11,1846.07
"22482",1986-06-12,1838.13
"22483",1986-06-13,1874.19
"22484",1986-06-16,1871.77
"22485",1986-06-17,1865.78
"22486",1986-06-18,1868.94
"22487",1986-06-19,1855.86
"22488",1986-06-20,1879.54
"22489",1986-06-23,1864.26
"22490",1986-06-24,1875.55
"22491",1986-06-25,1885.05
"22492",1986-06-26,1880.2
"22493",1986-06-27,1885.26
"22494",1986-06-30,1892.72
"22495",1986-07-01,1903.54
"22496",1986-07-02,1909.03
"22497",1986-07-03,1900.87
"22498",1986-07-07,1839
"22499",1986-07-08,1820.73
"22500",1986-07-09,1826.07
"22501",1986-07-10,1831.83
"22502",1986-07-11,1821.43
"22503",1986-07-14,1793.45
"22504",1986-07-15,1768.7
"22505",1986-07-16,1774.18
"22506",1986-07-17,1781.78
"22507",1986-07-18,1777.98
"22508",1986-07-21,1779.11
"22509",1986-07-22,1795.13
"22510",1986-07-23,1798.37
"22511",1986-07-24,1791.62
"22512",1986-07-25,1810.04
"22513",1986-07-28,1773.9
"22514",1986-07-29,1766.87
"22515",1986-07-30,1779.39
"22516",1986-07-31,1775.31
"22517",1986-08-01,1763.64
"22518",1986-08-04,1769.97
"22519",1986-08-05,1777
"22520",1986-08-06,1779.53
"22521",1986-08-07,1786.28
"22522",1986-08-08,1782.62
"22523",1986-08-11,1811.16
"22524",1986-08-12,1835.49
"22525",1986-08-13,1844.49
"22526",1986-08-14,1844.91
"22527",1986-08-15,1855.6
"22528",1986-08-18,1869.52
"22529",1986-08-19,1862.91
"22530",1986-08-20,1881.33
"22531",1986-08-21,1881.19
"22532",1986-08-22,1887.8
"22533",1986-08-25,1871.77
"22534",1986-08-26,1904.25
"22535",1986-08-27,1904.53
"22536",1986-08-28,1900.17
"22537",1986-08-29,1898.34
"22538",1986-09-02,1870.36
"22539",1986-09-03,1881.33
"22540",1986-09-04,1919.71
"22541",1986-09-05,1899.75
"22542",1986-09-08,1888.64
"22543",1986-09-09,1884.14
"22544",1986-09-10,1879.5
"22545",1986-09-11,1792.89
"22546",1986-09-12,1758.72
"22547",1986-09-15,1767.58
"22548",1986-09-16,1778.54
"22549",1986-09-17,1769.4
"22550",1986-09-18,1774.18
"22551",1986-09-19,1762.65
"22552",1986-09-22,1793.45
"22553",1986-09-23,1797.81
"22554",1986-09-24,1803.29
"22555",1986-09-25,1768.56
"22556",1986-09-26,1769.69
"22557",1986-09-29,1755.2
"22558",1986-09-30,1767.58
"22559",1986-10-01,1782.9
"22560",1986-10-02,1781.21
"22561",1986-10-03,1774.18
"22562",1986-10-06,1784.45
"22563",1986-10-07,1784.45
"22564",1986-10-08,1803.85
"22565",1986-10-09,1796.82
"22566",1986-10-10,1793.17
"22567",1986-10-13,1798.37
"22568",1986-10-14,1800.2
"22569",1986-10-15,1831.69
"22570",1986-10-16,1836.19
"22571",1986-10-17,1837.04
"22572",1986-10-20,1811.02
"22573",1986-10-21,1805.68
"22574",1986-10-22,1808.35
"22575",1986-10-23,1834.93
"22576",1986-10-24,1832.26
"22577",1986-10-27,1841.82
"22578",1986-10-28,1845.47
"22579",1986-10-29,1851.8
"22580",1986-10-30,1878.37
"22581",1986-10-31,1877.81
"22582",1986-11-03,1894.26
"22583",1986-11-04,1892.44
"22584",1986-11-05,1899.04
"22585",1986-11-06,1891.59
"22586",1986-11-07,1886.53
"22587",1986-11-10,1892.29
"22588",1986-11-11,1895.95
"22589",1986-11-12,1893.7
"22590",1986-11-13,1862.2
"22591",1986-11-14,1873.59
"22592",1986-11-17,1860.52
"22593",1986-11-18,1817.21
"22594",1986-11-19,1826.63
"22595",1986-11-20,1860.66
"22596",1986-11-21,1893.56
"22597",1986-11-24,1906.07
"22598",1986-11-25,1912.12
"22599",1986-11-26,1916.76
"22600",1986-11-28,1914.23
"22601",1986-12-01,1912.68
"22602",1986-12-02,1955.57
"22603",1986-12-03,1947.27
"22604",1986-12-04,1939.68
"22605",1986-12-05,1925.06
"22606",1986-12-08,1930.26
"22607",1986-12-09,1916.9
"22608",1986-12-10,1932.93
"22609",1986-12-11,1923.65
"22610",1986-12-12,1912.26
"22611",1986-12-15,1922.81
"22612",1986-12-16,1936.16
"22613",1986-12-17,1918.31
"22614",1986-12-18,1912.82
"22615",1986-12-19,1928.85
"22616",1986-12-22,1926.18
"22617",1986-12-23,1914.37
"22618",1986-12-24,1926.88
"22619",1986-12-26,1930.4
"22620",1986-12-29,1912.12
"22621",1986-12-30,1908.61
"22622",1986-12-31,1895.95
"22623",1987-01-02,1927.31
"22624",1987-01-05,1971.32
"22625",1987-01-06,1974.83
"22626",1987-01-07,1993.95
"22627",1987-01-08,2002.25
"22628",1987-01-09,2005.91
"22629",1987-01-12,2009.42
"22630",1987-01-13,2012.94
"22631",1987-01-14,2035.01
"22632",1987-01-15,2070.73
"22633",1987-01-16,2076.63
"22634",1987-01-19,2102.5
"22635",1987-01-20,2104.47
"22636",1987-01-21,2094.07
"22637",1987-01-22,2145.67
"22638",1987-01-23,2101.52
"22639",1987-01-26,2107.28
"22640",1987-01-27,2150.45
"22641",1987-01-28,2163.39
"22642",1987-01-29,2160.01
"22643",1987-01-30,2158.04
"22644",1987-02-02,2179.42
"22645",1987-02-03,2168.45
"22646",1987-02-04,2191.23
"22647",1987-02-05,2201.49
"22648",1987-02-06,2186.87
"22649",1987-02-09,2176.74
"22650",1987-02-10,2158.04
"22651",1987-02-11,2171.96
"22652",1987-02-12,2165.78
"22653",1987-02-13,2183.35
"22654",1987-02-17,2237.49
"22655",1987-02-18,2237.63
"22656",1987-02-19,2244.09
"22657",1987-02-20,2235.24
"22658",1987-02-23,2216.54
"22659",1987-02-24,2223.28
"22660",1987-02-25,2226.24
"22661",1987-02-26,2216.68
"22662",1987-02-27,2223.99
"22663",1987-03-02,2220.47
"22664",1987-03-03,2226.52
"22665",1987-03-04,2257.45
"22666",1987-03-05,2276.43
"22667",1987-03-06,2280.23
"22668",1987-03-09,2260.12
"22669",1987-03-10,2280.09
"22670",1987-03-11,2268.98
"22671",1987-03-12,2267.34
"22672",1987-03-13,2258.66
"22673",1987-03-16,2248.44
"22674",1987-03-17,2284.8
"22675",1987-03-18,2286.93
"22676",1987-03-19,2299.57
"22677",1987-03-20,2333.52
"22678",1987-03-23,2363.78
"22679",1987-03-24,2369.18
"22680",1987-03-25,2363.49
"22681",1987-03-26,2372.59
"22682",1987-03-27,2335.8
"22683",1987-03-30,2278.41
"22684",1987-03-31,2304.69
"22685",1987-04-01,2316.05
"22686",1987-04-02,2320.45
"22687",1987-04-03,2390.34
